#potential : Dij*rij^-12, rcutoff=12, units=metal

Si-O
N 24000 

116     0.058000      6.900238e+14      1.427635e+17	
117     0.058500      6.224860e+14      1.276894e+17	
118     0.059000      5.620512e+14      1.143155e+17	
119     0.059500      5.079213e+14      1.024379e+17	
120     0.060000      4.593937e+14      9.187873e+16	
121     0.060500      4.158488e+14      8.248242e+16	
122     0.061000      3.767402e+14      7.411283e+16	
123     0.061500      3.415849e+14      6.665070e+16	
124     0.062000      3.099558e+14      5.999144e+16	
125     0.062500      2.814750e+14      5.404320e+16	
126     0.063000      2.558076e+14      4.872525e+16	
127     0.063500      2.326566e+14      4.396659e+16	
128     0.064000      2.117582e+14      3.970467e+16	
129     0.064500      1.928783e+14      3.588434e+16	
130     0.065000      1.758084e+14      3.245694e+16	
131     0.065500      1.603631e+14      2.937950e+16	
132     0.066000      1.463770e+14      2.661400e+16	
133     0.066500      1.337027e+14      2.412681e+16	
134     0.067000      1.222088e+14      2.188814e+16	
135     0.067500      1.117776e+14      1.987157e+16	
136     0.068000      1.023041e+14      1.805367e+16	
137     0.068500      9.369429e+13      1.641360e+16	
138     0.069000      8.586396e+13      1.493286e+16	
139     0.069500      7.873763e+13      1.359499e+16	
140     0.070000      7.224762e+13      1.238531e+16	
141     0.070500      6.633315e+13      1.129075e+16	
142     0.071000      6.093963e+13      1.029966e+16	
143     0.071500      5.601799e+13      9.401620e+15	
144     0.072000      5.152406e+13      8.587343e+15	
145     0.072500      4.741808e+13      7.848509e+15	
146     0.073000      4.366422e+13      7.177680e+15	
147     0.073500      4.023018e+13      6.568192e+15	
148     0.074000      3.708680e+13      6.014076e+15	
149     0.074500      3.420777e+13      5.509976e+15	
150     0.075000      3.156929e+13      5.051087e+15	
151     0.075500      2.914987e+13      4.633091e+15	
152     0.076000      2.693003e+13      4.252111e+15	
153     0.076500      2.489217e+13      3.904654e+15	
154     0.077000      2.302032e+13      3.587582e+15	
155     0.077500      2.130000e+13      3.298064e+15	
156     0.078000      1.971809e+13      3.033552e+15	
157     0.078500      1.826266e+13      2.791745e+15	
158     0.079000      1.692290e+13      2.570568e+15	
159     0.079500      1.568897e+13      2.368147e+15	
160     0.080000      1.455192e+13      2.182787e+15	
161     0.080500      1.350360e+13      2.012958e+15	
162     0.081000      1.253660e+13      1.857274e+15	
163     0.081500      1.164417e+13      1.714480e+15	
164     0.082000      1.082016e+13      1.583438e+15	
165     0.082500      1.005895e+13      1.463120e+15	
166     0.083000      9.355411e+12      1.352590e+15	
167     0.083500      8.704870e+12      1.250999e+15	
168     0.084000      8.103051e+12      1.157579e+15	
169     0.084500      7.546047e+12      1.071628e+15	
170     0.085000      7.030284e+12      9.925107e+14	
171     0.085500      6.552494e+12      9.196483e+14	
172     0.086000      6.109682e+12      8.525137e+14	
173     0.086500      5.699106e+12      7.906274e+14	
174     0.087000      5.318253e+12      7.335521e+14	
175     0.087500      4.964818e+12      6.808894e+14	
176     0.088000      4.636689e+12      6.322757e+14	
177     0.088500      4.331923e+12      5.873794e+14	
178     0.089000      4.048740e+12      5.458976e+14	
179     0.089500      3.785503e+12      5.075535e+14	
180     0.090000      3.540706e+12      4.720942e+14	
181     0.090500      3.312967e+12      4.392884e+14	
182     0.091000      3.101011e+12      4.089245e+14	
183     0.091500      2.903667e+12      3.808088e+14	
184     0.092000      2.719857e+12      3.547640e+14	
185     0.092500      2.548585e+12      3.306273e+14	
186     0.093000      2.388937e+12      3.082499e+14	
187     0.093500      2.240065e+12      2.874950e+14	
188     0.094000      2.101192e+12      2.682373e+14	
189     0.094500      1.971598e+12      2.503616e+14	
190     0.095000      1.850618e+12      2.337622e+14	
191     0.095500      1.737639e+12      2.183421e+14	
192     0.096000      1.632094e+12      2.040118e+14	
193     0.096500      1.533459e+12      1.906892e+14	
194     0.097000      1.441250e+12      1.782989e+14	
195     0.097500      1.355017e+12      1.667713e+14	
196     0.098000      1.274345e+12      1.560423e+14	
197     0.098500      1.198851e+12      1.460529e+14	
198     0.099000      1.128178e+12      1.367489e+14	
199     0.099500      1.061996e+12      1.280800e+14	
200     0.100000      1.000000e+12      1.200000e+14	
201     0.100500      9.419053e+11      1.124663e+14	
202     0.101000      8.874492e+11      1.054395e+14	
203     0.101500      8.363874e+11      9.888324e+13	
204     0.102000      7.884932e+11      9.276390e+13	
205     0.102500      7.435559e+11      8.705045e+13	
206     0.103000      7.013799e+11      8.171416e+13	
207     0.103500      6.617833e+11      7.672850e+13	
208     0.104000      6.245970e+11      7.206889e+13	
209     0.104500      5.896639e+11      6.771260e+13	
210     0.105000      5.568374e+11      6.363856e+13	
211     0.105500      5.259815e+11      5.982728e+13	
212     0.106000      4.969694e+11      5.626068e+13	
213     0.106500      4.696829e+11      5.292201e+13	
214     0.107000      4.440120e+11      4.979573e+13	
215     0.107500      4.198541e+11      4.686744e+13	
216     0.108000      3.971138e+11      4.412375e+13	
217     0.108500      3.757017e+11      4.155226e+13	
218     0.109000      3.555347e+11      3.914144e+13	
219     0.109500      3.365353e+11      3.688058e+13	
220     0.110000      3.186308e+11      3.475973e+13	
221     0.110500      3.017537e+11      3.276964e+13	
222     0.111000      2.858408e+11      3.090171e+13	
223     0.111500      2.708330e+11      2.914795e+13	
224     0.112000      2.566751e+11      2.750090e+13	
225     0.112500      2.433155e+11      2.595365e+13	
226     0.113000      2.307059e+11      2.449974e+13	
227     0.113500      2.188012e+11      2.313316e+13	
228     0.114000      2.075591e+11      2.184833e+13	
229     0.114500      1.969401e+11      2.064001e+13	
230     0.115000      1.869072e+11      1.950335e+13	
231     0.115500      1.774256e+11      1.843382e+13	
232     0.116000      1.684628e+11      1.742719e+13	
233     0.116500      1.599885e+11      1.647951e+13	
234     0.117000      1.519741e+11      1.558709e+13	
235     0.117500      1.443928e+11      1.474650e+13	
236     0.118000      1.372195e+11      1.395453e+13	
237     0.118500      1.304307e+11      1.320817e+13	
238     0.119000      1.240042e+11      1.250463e+13	
239     0.119500      1.179194e+11      1.184128e+13	
240     0.120000      1.121567e+11      1.121567e+13	
241     0.120500      1.066978e+11      1.062551e+13	
242     0.121000      1.015256e+11      1.006865e+13	
