LAMMPS data file via write_data, version 22 Aug 2018, timestep = 0

1536 atoms
2 atom types

7.3614341375868975e-01 2.7903856586243037e+01 xlo xhi
7.3614341375868975e-01 2.7903856586243037e+01 ylo yhi
7.3614341375868975e-01 2.7903856586243037e+01 zlo zhi

Masses

1 28.085
2 15.999

Atoms # charge

560 1 2.3999999999999999e+00 4.7487204600510431e+00 6.0674884850602213e+00 6.3735891852360709e+00 0 0 0
744 2 -1.2000000000000000e+00 9.2003432623841852e-01 5.7296666419955784e+00 3.8621484377748061e+00 0 0 0
329 2 -1.2000000000000000e+00 8.0356814858241314e+00 3.4208804017813050e+00 6.8184114400771643e+00 0 0 0
960 2 -1.2000000000000000e+00 9.7762287227265077e+00 4.4111242887012807e+00 1.0194935796857658e+00 0 0 0
358 2 -1.2000000000000000e+00 1.4087354770008861e+01 8.7549509293314802e+00 4.2807628631580616e+00 0 0 0
142 2 -1.2000000000000000e+00 1.0498023443776262e+01 9.0394666735184592e-01 1.2833708898636220e+00 0 0 0
197 2 -1.2000000000000000e+00 1.3770112131606599e+01 8.2851006844963599e+00 6.7720915267234441e+00 0 0 0
783 2 -1.2000000000000000e+00 3.5448313873768926e+00 9.5250706252262152e-01 3.4415855596521223e+00 0 0 0
266 1 2.3999999999999999e+00 4.4287757808352186e+00 1.5662283931916532e+00 7.2249278960230399e+00 0 0 0
1498 2 -1.2000000000000000e+00 1.5631376003232160e+00 6.1014358328708642e+00 8.4986530041012387e-01 0 0 0
678 2 -1.2000000000000000e+00 1.1475540296973155e+00 3.3138720489183666e+00 2.6445499276065920e+00 0 0 0
427 1 2.3999999999999999e+00 8.6917335573089094e-01 4.1390736281458409e+00 3.9871836839286612e+00 0 0 0
807 2 -1.2000000000000000e+00 7.7372775071722693e+00 5.9842731122984913e+00 1.0801939212775638e+00 0 0 0
269 2 -1.2000000000000000e+00 8.5174996417244380e+00 9.8326612467679553e-01 3.0004321311980475e+00 0 0 0
1142 1 2.3999999999999999e+00 7.8198822449264327e-01 2.8719404807887408e+00 1.1268212939626501e+00 1 0 0
1234 2 -1.2000000000000000e+00 1.2266710559420129e+00 8.9274691881300221e+00 1.3205739287710896e+01 0 0 0
1423 1 2.3999999999999999e+00 9.6423214003212081e+00 6.5820902109009536e+00 8.6298657132516965e+00 0 0 0
1506 2 -1.2000000000000000e+00 7.2050152605681674e+00 2.9919233222447263e+00 1.0271550969295955e+01 0 0 0
1111 1 2.3999999999999999e+00 1.1239968182366605e+01 3.9461909957863806e+00 9.0501025858738764e+00 0 0 0
282 2 -1.2000000000000000e+00 1.1998818491951885e+01 8.3481998651243536e+00 1.3578893030462632e+01 0 0 0
1001 2 -1.2000000000000000e+00 1.0699748964675429e+01 9.3277087125273628e+00 1.0744594283220566e+01 0 0 0
226 2 -1.2000000000000000e+00 1.2313083587710054e+01 3.7581991482767414e+00 1.0246321613899880e+01 0 0 0
540 2 -1.2000000000000000e+00 3.4262650113827480e+00 6.1783173525673272e+00 1.0048475799500560e+01 0 0 0
1407 2 -1.2000000000000000e+00 1.4160663444891643e+01 3.9592044196497516e+00 1.2421247585105016e+01 0 0 0
385 1 2.3999999999999999e+00 8.7778222538749819e+00 3.2441118357707137e+00 1.0613724197839643e+01 0 0 0
1039 1 2.3999999999999999e+00 1.2552725559037258e+01 7.1178505493823137e+00 1.2706073981539928e+01 0 0 0
10 2 -1.2000000000000000e+00 9.1582779550093996e+00 2.1713584269671529e+00 1.1727850558256954e+01 0 0 0
321 2 -1.2000000000000000e+00 1.3926734800413501e+01 7.4599354213693685e+00 1.1953954526260041e+01 0 0 0
721 1 2.3999999999999999e+00 5.4646174934075642e+00 3.0253764215848720e+00 1.3105049163802715e+01 0 0 0
708 2 -1.2000000000000000e+00 1.1718008225520384e+01 3.3210417131797101e+00 7.6806853697599839e+00 0 0 0
281 2 -1.2000000000000000e+00 4.8707182481196121e+00 1.8297724029874867e+00 1.2189931197221851e+01 0 0 0
1209 2 -1.2000000000000000e+00 5.2504198687009351e+00 4.5064962622136200e+00 1.2496800041147592e+01 0 0 0
487 1 2.3999999999999999e+00 5.9331745445923936e+00 3.3397695912612231e+00 9.3041488751051791e+00 0 0 0
983 2 -1.2000000000000000e+00 1.2956726998249247e+01 5.8696840791903542e+00 1.3697824806226025e+01 0 0 0
112 2 -1.2000000000000000e+00 6.6081336338842318e+00 4.6100265812774666e+00 8.5928318784795223e+00 0 0 0
581 2 -1.2000000000000000e+00 9.2821345080740780e+00 4.6228783587840310e+00 1.1389139370919386e+01 0 0 0
1174 2 -1.2000000000000000e+00 4.4209271082907842e+00 3.8139996809101659e+00 9.6601888856602844e+00 0 0 0
437 2 -1.2000000000000000e+00 9.7173196757173059e+00 5.7473650622846284e+00 1.3672364001085011e+01 0 0 0
1155 2 -1.2000000000000000e+00 6.4441191619298213e+00 6.7310796033575384e+00 1.1310353829727639e+01 0 0 0
1024 2 -1.2000000000000000e+00 8.3049631509271720e+00 8.7102680059535160e+00 1.1637652818684902e+01 0 0 0
302 1 2.3999999999999999e+00 1.0420580337832563e+01 5.1932861091321003e+00 1.2366209274572691e+01 0 0 0
407 2 -1.2000000000000000e+00 9.7641220127264656e+00 3.2581903299632984e+00 9.3939238274587868e+00 0 0 0
621 2 -1.2000000000000000e+00 1.2853217100097247e+01 8.7194178793266808e+00 9.1824842061042418e+00 0 0 0
887 2 -1.2000000000000000e+00 5.5991804997816166e+00 2.2139495298001757e+00 8.1756920640827371e+00 0 0 0
1369 1 2.3999999999999999e+00 8.1983850271118470e+00 1.7300001501755591e+00 1.2919515038108848e+01 0 0 0
110 1 2.3999999999999999e+00 1.2964368114293750e+01 4.2505438275032175e+00 1.3516135499749399e+01 0 0 0
1511 2 -1.2000000000000000e+00 9.9713576199792486e-01 6.3649865577127436e+00 1.3482941830658467e+01 0 0 0
639 2 -1.2000000000000000e+00 1.4913520091441492e+00 7.5840293208073035e+00 1.1105208564239224e+01 0 0 0
53 2 -1.2000000000000000e+00 1.1367533074315249e+01 6.4113913642916591e+00 1.1870344066252924e+01 0 0 0
1067 2 -1.2000000000000000e+00 1.1999821429807808e+01 1.4335305913461469e+00 9.9937661989491922e+00 0 0 0
1153 1 2.3999999999999999e+00 2.7190274144465860e+00 7.5863091451446669e+00 9.9916094212417033e+00 0 0 0
1213 1 2.3999999999999999e+00 5.8571565255528073e+00 5.9945495270178535e+00 1.2591147719926600e+01 0 0 0
409 1 2.3999999999999999e+00 7.4745405315922051e+00 7.7592974039537976e+00 1.0593258814063974e+01 0 0 0
176 1 2.3999999999999999e+00 3.3601315984576181e+00 4.8817442560673676e+00 9.1124829321394660e+00 0 0 0
299 2 -1.2000000000000000e+00 6.5010930881183597e+00 8.6941110197034845e+00 9.6671012157416207e+00 0 0 0
496 2 -1.2000000000000000e+00 1.1490944892411568e+01 4.0406058667305107e+00 1.2884471682196420e+01 0 0 0
309 2 -1.2000000000000000e+00 7.1777157711095869e+00 5.8348537065314821e+00 1.3516136882807306e+01 0 0 0
663 2 -1.2000000000000000e+00 1.0763883013676901e+01 5.4931942815510117e+00 8.9233925419798652e+00 0 0 0
872 1 2.3999999999999999e+00 9.5066422990535102e+00 9.7761745835628773e+00 1.1757905429229478e+01 0 0 0
484 2 -1.2000000000000000e+00 1.3400028892424997e+01 1.3623126602943230e+00 1.2014236549543353e+01 0 0 0
733 1 2.3999999999999999e+00 1.3992644715151446e+01 7.9509873854606887e+00 8.3514862252113922e+00 0 0 0
1480 2 -1.2000000000000000e+00 3.8562600634288628e+00 8.6723221249352633e+00 1.0162801205232329e+01 0 0 0
747 2 -1.2000000000000000e+00 7.0731036679935029e+00 2.8171694071443980e+00 1.3122626855631056e+01 0 0 0
1276 2 -1.2000000000000000e+00 8.6501910472415648e+00 7.0664711351019580e+00 9.7680124717982846e+00 0 0 0
817 1 2.3999999999999999e+00 1.3104690363135763e+01 2.3975644463941177e+00 1.0775825421593927e+01 0 0 0
1139 2 -1.2000000000000000e+00 1.7498231290762063e+00 4.6081097634970991e+00 9.0763845710399114e+00 0 0 0
317 2 -1.2000000000000000e+00 4.8202193758731120e+00 6.8121546018612458e+00 1.3545218277905079e+01 0 0 0
716 1 2.3999999999999999e+00 5.2076529667515734e+00 9.5125304527259349e+00 1.0214128685428133e+01 0 0 0
876 2 -1.2000000000000000e+00 1.4016048446755409e+01 6.3430831710520916e+00 8.2683505493519363e+00 0 0 0
694 2 -1.2000000000000000e+00 2.1948177436687546e+00 7.7958784051310568e+00 8.4571592715714594e+00 0 0 0
1410 2 -1.2000000000000000e+00 1.0323696881465681e+01 7.7938673940637440e+00 7.8019739445068756e+00 0 0 0
736 2 -1.2000000000000000e+00 8.8680344128032171e+00 1.2560715744345323e+00 1.4226941769876547e+01 0 0 0
1516 2 -1.2000000000000000e+00 5.5965667039398355e+00 9.6177077937823565e+00 1.1780109264052960e+01 0 0 0
1408 2 -1.2000000000000000e+00 1.3294811625763794e+00 3.9473516062552658e+00 1.4241948075001790e+01 0 0 0
765 2 -1.2000000000000000e+00 3.8957393081253837e+00 5.3403990321045747e+00 7.5675775627156519e+00 0 0 0
340 2 -1.2000000000000000e+00 3.7484490076778090e+00 9.7909349690253933e+00 1.3511678807550531e+01 0 0 0
394 2 -1.2000000000000000e+00 8.5843537007581965e+00 5.8764089444112422e+00 7.5807157765234496e+00 0 0 0
773 2 -1.2000000000000000e+00 8.7251023593713146e+00 8.6370521226609154e-01 7.6863886134028894e+00 0 0 0
73 1 2.3999999999999999e+00 8.8742930646215701e+00 8.2225297425307886e+00 1.6425271415080822e+01 0 0 0
927 2 -1.2000000000000000e+00 8.3348837589482550e+00 7.0346178678945188e+00 1.5485897656693460e+01 0 0 0
1177 1 2.3999999999999999e+00 1.0264235521966178e+01 1.4140313821981740e+00 1.6901271335539295e+01 0 0 0
1175 2 -1.2000000000000000e+00 1.0240839986016566e+01 8.7285633002480765e+00 1.5666709690464399e+01 0 0 0
17 2 -1.2000000000000000e+00 1.1211104549175978e+01 6.5253647586896699e+00 1.7679478966704426e+01 0 0 0
1125 2 -1.2000000000000000e+00 1.0613101800360636e+00 9.0806884040467448e+00 1.9399932455824629e+01 0 0 0
1324 2 -1.2000000000000000e+00 4.7650505155038161e+00 4.2042840687013268e+00 1.9864174720144682e+01 0 0 0
818 1 2.3999999999999999e+00 1.4013265341530353e+01 3.3405729475307266e+00 1.8972014214703538e+01 0 0 0
754 2 -1.2000000000000000e+00 5.2280982249262067e+00 5.2249597030719572e+00 1.5585460327139184e+01 0 0 0
1228 2 -1.2000000000000000e+00 1.0760198313924459e+01 8.7801820817230436e-01 1.8319014984112634e+01 0 0 0
665 2 -1.2000000000000000e+00 1.2035710198270410e+01 9.1048236172729435e+00 1.8495899299031620e+01 0 0 0
812 1 2.3999999999999999e+00 4.3910871772842501e+00 6.5046165631736574e+00 1.5077222126496524e+01 0 0 0
1075 1 2.3999999999999999e+00 8.3771834250775932e+00 5.7481117774411290e+00 1.4543486106942893e+01 0 0 0
480 2 -1.2000000000000000e+00 1.3830827216658673e+01 1.2366287965360345e+00 1.6272600399889310e+01 0 0 0
435 2 -1.2000000000000000e+00 6.5609678613920819e+00 3.4637825851752164e+00 1.6917016952545524e+01 0 0 0
1429 1 2.3999999999999999e+00 4.4120708548836696e+00 7.8751330913570179e+00 1.7775927970218245e+01 0 0 0
425 2 -1.2000000000000000e+00 2.8512228703788431e+00 5.9887700089715850e+00 1.5144033428018361e+01 0 0 0
1123 1 2.3999999999999999e+00 1.2355788590659174e+01 7.6660335174611784e+00 1.7788820700281178e+01 0 0 0
563 2 -1.2000000000000000e+00 1.0090914833415161e+01 6.0463165303722137e+00 1.9918165263109959e+01 0 0 0
1291 1 2.3999999999999999e+00 2.5222893640117441e+00 3.2651859341976017e+00 1.7924519711469721e+01 0 0 0
883 1 2.3999999999999999e+00 1.2996916231936208e+01 2.6374100221109020e+00 1.6199945388312301e+01 0 0 0
1456 2 -1.2000000000000000e+00 7.9118698362951791e+00 9.4608118351754698e+00 1.6410700867079392e+01 0 0 0
287 2 -1.2000000000000000e+00 1.3344661365309999e+01 3.4117054385001686e+00 1.7542294887149595e+01 0 0 0
1301 2 -1.2000000000000000e+00 1.2969656139127538e+01 2.8182943185063545e+00 2.0069014516770952e+01 0 0 0
155 2 -1.2000000000000000e+00 5.3825544765017881e+00 9.0232730724544528e+00 1.8244488439438218e+01 0 0 0
1047 2 -1.2000000000000000e+00 4.6567601542120904e+00 7.5645609461168890e+00 1.6209094939594170e+01 0 0 0
967 1 2.3999999999999999e+00 1.4438208828631907e+00 9.0673070868757364e+00 1.7819129966378227e+01 0 0 0
1115 2 -1.2000000000000000e+00 1.3523336762200586e+01 7.0512705654070098e+00 1.8754690600191275e+01 0 0 0
1352 1 2.3999999999999999e+00 4.7958325969446882e+00 5.7549885438863848e+00 2.0141531409847190e+01 0 0 0
1099 1 2.3999999999999999e+00 4.2311642456409748e+00 2.7347242095704254e+00 2.0303470787846052e+01 0 0 0
157 1 2.3999999999999999e+00 5.1626840515144412e+00 3.6981089965851108e+00 1.6124472872178888e+01 0 0 0
1017 2 -1.2000000000000000e+00 5.4303197434523653e+00 1.6811719343842380e+00 2.0085279711002809e+01 0 0 0
485 2 -1.2000000000000000e+00 1.7970319720919179e+00 4.6015584658873294e+00 1.8523149593932967e+01 0 0 0
159 2 -1.2000000000000000e+00 8.9007013852352319e+00 4.8827232750088490e+00 1.7863224868499525e+01 0 0 0
462 2 -1.2000000000000000e+00 2.9160274750754782e+00 8.4936458943139357e+00 1.7754918666556872e+01 0 0 0
638 1 2.3999999999999999e+00 9.7530624433904514e+00 6.1592071638192625e+00 1.8373932875254166e+01 0 0 0
705 2 -1.2000000000000000e+00 1.1449011086159370e+01 2.2596536686307580e+00 1.6239013182758477e+01 0 0 0
330 2 -1.2000000000000000e+00 8.9934827724653044e+00 2.3708774413790699e+00 1.7067456561530687e+01 0 0 0
1023 2 -1.2000000000000000e+00 3.8122420418721501e+00 3.5293613158320585e+00 1.6965764253254356e+01 0 0 0
1481 2 -1.2000000000000000e+00 8.3875243294660997e+00 4.4186069189291430e+00 1.5447896489684130e+01 0 0 0
724 2 -1.2000000000000000e+00 1.4364021515357035e+00 2.4030814663430111e+00 1.7093259760024900e+01 0 0 0
1005 2 -1.2000000000000000e+00 1.3026062265046281e+01 7.9905273775616807e+00 1.6358599415059601e+01 0 0 0
1089 2 -1.2000000000000000e+00 3.0596593862677990e+00 2.4685636058641642e+00 1.9195999156266993e+01 0 0 0
135 2 -1.2000000000000000e+00 4.6447704594164350e+00 6.6417302595856604e+00 1.8797336409039023e+01 0 0 0
1466 1 2.3999999999999999e+00 8.1830100238867090e+00 3.7221391830616528e+00 1.6901651551040558e+01 0 0 0
1464 2 -1.2000000000000000e+00 1.3236167863190119e+01 3.4445953563123868e+00 1.4842927048176927e+01 0 0 0
789 2 -1.2000000000000000e+00 9.0171844410114907e+00 7.5340448192103207e+00 1.7870953577683153e+01 0 0 0
308 1 2.3999999999999999e+00 9.9064018345513216e-01 1.0913985584676928e+00 1.6316159359158235e+01 0 0 0
1303 1 2.3999999999999999e+00 1.3953875359585293e+00 5.4317411418550225e+00 1.4773124260345831e+01 0 0 0
796 2 -1.2000000000000000e+00 5.0654412693023270e+00 2.9248274425606984e+00 1.4677063258273783e+01 0 0 0
870 2 -1.2000000000000000e+00 1.0547668348989825e+00 1.4422585678663733e+00 1.4729252956783723e+01 0 0 0
968 1 2.3999999999999999e+00 1.1081908403490786e+01 9.3884297614896699e+00 1.4458718622170977e+01 0 0 0
375 2 -1.2000000000000000e+00 3.4987775774637582e+00 6.0545852475463731e+00 2.1070263624593320e+01 0 0 0
628 2 -1.2000000000000000e+00 8.8377872274990688e-01 4.4026169555402221e+00 2.1018608381430816e+01 0 0 0
238 2 -1.2000000000000000e+00 1.0107009214593933e+01 4.5236278597063198e+00 2.2121364234319305e+01 0 0 0
756 2 -1.2000000000000000e+00 6.6030895363369142e+00 7.5828656745135783e+00 2.3207320016157400e+01 0 0 0
1524 2 -1.2000000000000000e+00 3.2570813960585778e+00 7.9704460049284940e+00 2.7720511016738747e+01 0 0 0
1404 2 -1.2000000000000000e+00 1.3006623524399817e+01 5.0292629629833261e+00 2.6326225476087771e+01 0 0 0
731 2 -1.2000000000000000e+00 3.1905628811786206e+00 5.4725582794396557e+00 2.6077575029750371e+01 0 0 0
821 2 -1.2000000000000000e+00 1.3856323510820344e+01 3.6795126961734166e+00 2.4308890966589626e+01 0 0 0
1140 2 -1.2000000000000000e+00 1.3018336848900040e+01 6.3442826100071352e+00 2.4035808248244482e+01 0 0 0
1249 1 2.3999999999999999e+00 6.0655837479871009e+00 1.2218076038198808e+00 2.3817450818424238e+01 0 0 0
784 2 -1.2000000000000000e+00 9.1863016728785745e+00 8.9399132866108832e+00 2.6209883277761563e+01 0 0 0
442 2 -1.2000000000000000e+00 1.1172899135524450e+01 6.8895001111611647e+00 2.2250007931420310e+01 0 0 0
1078 2 -1.2000000000000000e+00 7.3836329721923155e+00 9.5672900125630473e+00 2.1716346278250622e+01 0 0 0
264 2 -1.2000000000000000e+00 1.1028578929312369e+01 7.7915210242742381e+00 2.4730204134389925e+01 0 0 0
1428 2 -1.2000000000000000e+00 1.7766207688960129e+00 1.1798653416592890e+00 2.4456551005709589e+01 0 0 0
599 2 -1.2000000000000000e+00 8.1023736569448950e+00 4.3649670187081231e+00 2.5975509445524306e+01 0 0 0
104 1 2.3999999999999999e+00 3.7169924991234420e+00 9.0947142043458999e+00 2.3576647089726077e+01 0 0 0
346 2 -1.2000000000000000e+00 1.2666866400836000e+01 8.9323704775085382e+00 2.3078227607126429e+01 0 0 0
443 2 -1.2000000000000000e+00 3.9814446199297899e+00 8.5469977936189920e+00 2.5097055588749562e+01 0 0 0
664 2 -1.2000000000000000e+00 1.3974955767065639e+01 8.7546048151736073e+00 2.6683854070826285e+01 0 0 0
1208 1 2.3999999999999999e+00 3.9445581936795451e+00 8.9539428057924884e+00 2.6626788957631948e+01 0 0 0
315 2 -1.2000000000000000e+00 1.0104116351830701e+01 2.2486337651228432e+00 2.3861535606699253e+01 0 0 0
588 2 -1.2000000000000000e+00 7.2565034841367888e+00 5.0973211798210132e+00 2.3494150046431020e+01 0 0 0
501 2 -1.2000000000000000e+00 1.1963589856857755e+01 2.7260141636083688e+00 2.2354045550573087e+01 0 0 0
1052 1 2.3999999999999999e+00 1.2056605898712265e+01 7.5159552772218010e+00 2.3485491723319175e+01 0 0 0
666 2 -1.2000000000000000e+00 1.6862826927371386e+00 5.5719629773502763e+00 2.2999033135649071e+01 0 0 0
146 1 2.3999999999999999e+00 1.0004040701550814e+01 6.0495349353038144e+00 2.1515337979115703e+01 0 0 0
1235 2 -1.2000000000000000e+00 1.1417043290189248e+01 4.4096938422648098e+00 2.4303424246874719e+01 0 0 0
738 2 -1.2000000000000000e+00 3.4262266566868407e+00 3.2108785557978523e+00 2.5011566310398610e+01 0 0 0
525 2 -1.2000000000000000e+00 8.5578440181427098e+00 6.5667927372056312e+00 2.1882350550726077e+01 0 0 0
1368 2 -1.2000000000000000e+00 9.6454887198568553e+00 6.3981948295034030e+00 2.6510029090928359e+01 0 0 0
541 1 2.3999999999999999e+00 7.0107280136570909e+00 4.1423892184306448e+00 2.4776487650198803e+01 0 0 0
764 1 2.3999999999999999e+00 1.2903848731597053e+01 4.9049876157163395e+00 2.4757914057543811e+01 0 0 0
1502 1 2.3999999999999999e+00 3.0825339759121007e+00 6.2334151822301669e+00 2.2602608615572070e+01 0 0 0
218 1 2.3999999999999999e+00 7.0715941092962922e+00 6.2727433429658950e+00 2.2414704871707922e+01 0 0 0
1046 1 2.3999999999999999e+00 1.0776249721605543e+01 3.5281813219616529e+00 2.3134438795326940e+01 0 0 0
491 2 -1.2000000000000000e+00 1.1534662542671365e+01 8.0619580610507793e+00 2.7268035727261253e+01 0 0 0
41 2 -1.2000000000000000e+00 5.6183936232663285e+00 4.5853527701688588e+00 2.5457252782268242e+01 0 0 0
224 1 2.3999999999999999e+00 1.0331088875557533e+01 7.7932734761595084e+00 2.6200481159759956e+01 0 0 0
48 2 -1.2000000000000000e+00 3.1691352353794073e+00 7.8049028321130285e+00 2.2831278330124778e+01 0 0 0
920 1 2.3999999999999999e+00 6.6803255867557203e+00 9.1787974393806682e+00 2.3118720398622916e+01 0 0 0
1198 2 -1.2000000000000000e+00 4.0786316548931980e+00 5.4653491481125851e+00 2.3611649654892179e+01 0 0 0
1329 2 -1.2000000000000000e+00 6.6567137688824509e+00 2.7039040029039647e+00 2.4126505252679927e+01 0 0 0
1356 2 -1.2000000000000000e+00 4.5755174334549658e+00 1.0659475218990400e+00 2.4358077707627373e+01 0 0 0
475 1 2.3999999999999999e+00 4.1067920413011620e+00 4.7009442036397271e+00 2.5023016681164261e+01 0 0 0
1027 1 2.3999999999999999e+00 1.0716541646015417e+01 9.5341658689945330e-01 2.4533230193501133e+01 0 0 0
732 2 -1.2000000000000000e+00 1.7982426140470440e+00 3.6164720581810670e+00 2.7311026736282610e+01 0 0 0
697 1 2.3999999999999999e+00 8.7859679379834521e+00 5.2201072762121523e+00 2.7195248593397150e+01 0 0 0
1292 1 2.3999999999999999e+00 1.8110232863198343e+00 5.1152683098665968e+00 2.6756402432871294e+01 0 0 0
1084 2 -1.2000000000000000e+00 1.3972951742377548e+01 9.6570319098181145e-01 2.1707331972799583e+01 0 0 0
