 # Cristobalite high - O2 Si
 
        1536  atoms
           2  atom types
 
      0.000000000000      28.640000000000  xlo xhi
      0.000000000000      28.640000000000  ylo yhi
      0.000000000000      28.640000000000  zlo zhi
 
Masses
 
            1   28.08500000             # Si
            2   15.99900000             # O
 
Atoms # charge
 
         1    1   2.400000        1.825800000000       1.825800000000       1.825800000000
         2    1   2.400000        7.102720000000       7.102720000000       7.102720000000
         3    2  -1.200000        0.895000000000       0.895000000000       0.895000000000
         4    2  -1.200000        4.725600000000       4.725600000000       0.443920000000
         5    2  -1.200000        4.725600000000       0.443920000000       4.725600000000
         6    2  -1.200000        0.443920000000       4.725600000000       4.725600000000
         7    1   2.400000        5.405800000000       1.754200000000       5.334200000000
         8    1   2.400000        3.522720000000       3.637280000000       0.057280000000
         9    2  -1.200000        4.475000000000       2.685000000000       6.265000000000
        10    2  -1.200000        1.145600000000       6.014400000000       6.716080000000
        11    2  -1.200000        1.145600000000       3.136080000000       2.434400000000
        12    2  -1.200000        4.023920000000       6.014400000000       2.434400000000
        13    1   2.400000        5.334200000000       5.405800000000       1.754200000000
        14    1   2.400000        0.057280000000       3.522720000000       3.637280000000
        15    2  -1.200000        6.265000000000       4.475000000000       2.685000000000
        16    2  -1.200000        2.434400000000       4.023920000000       6.014400000000
        17    2  -1.200000        6.716080000000       1.145600000000       6.014400000000
        18    2  -1.200000        2.434400000000       1.145600000000       3.136080000000
        19    1   2.400000        1.754200000000       5.334200000000       5.405800000000
        20    1   2.400000        3.637280000000       0.057280000000       3.522720000000
        21    2  -1.200000        2.685000000000       6.265000000000       4.475000000000
        22    2  -1.200000        3.136080000000       2.434400000000       1.145600000000
        23    2  -1.200000        6.014400000000       2.434400000000       4.023920000000
        24    2  -1.200000        6.014400000000       6.716080000000       1.145600000000
        25    1   2.400000        8.985800000000       1.825800000000       1.825800000000
        26    1   2.400000       14.262720000000       7.102720000000       7.102720000000
        27    2  -1.200000        8.055000000000       0.895000000000       0.895000000000
        28    2  -1.200000       11.885600000000       4.725600000000       0.443920000000
        29    2  -1.200000       11.885600000000       0.443920000000       4.725600000000
        30    2  -1.200000        7.603920000000       4.725600000000       4.725600000000
        31    1   2.400000       12.565800000000       1.754200000000       5.334200000000
        32    1   2.400000       10.682720000000       3.637280000000       0.057280000000
        33    2  -1.200000       11.635000000000       2.685000000000       6.265000000000
        34    2  -1.200000        8.305600000000       6.014400000000       6.716080000000
        35    2  -1.200000        8.305600000000       3.136080000000       2.434400000000
        36    2  -1.200000       11.183920000000       6.014400000000       2.434400000000
        37    1   2.400000       12.494200000000       5.405800000000       1.754200000000
        38    1   2.400000        7.217280000000       3.522720000000       3.637280000000
        39    2  -1.200000       13.425000000000       4.475000000000       2.685000000000
        40    2  -1.200000        9.594400000000       4.023920000000       6.014400000000
        41    2  -1.200000       13.876080000000       1.145600000000       6.014400000000
        42    2  -1.200000        9.594400000000       1.145600000000       3.136080000000
        43    1   2.400000        8.914200000000       5.334200000000       5.405800000000
        44    1   2.400000       10.797280000000       0.057280000000       3.522720000000
        45    2  -1.200000        9.845000000000       6.265000000000       4.475000000000
        46    2  -1.200000       10.296080000000       2.434400000000       1.145600000000
        47    2  -1.200000       13.174400000000       2.434400000000       4.023920000000
        48    2  -1.200000       13.174400000000       6.716080000000       1.145600000000
        49    1   2.400000       16.145800000000       1.825800000000       1.825800000000
        50    1   2.400000       21.422720000000       7.102720000000       7.102720000000
        51    2  -1.200000       15.215000000000       0.895000000000       0.895000000000
        52    2  -1.200000       19.045600000000       4.725600000000       0.443920000000
        53    2  -1.200000       19.045600000000       0.443920000000       4.725600000000
        54    2  -1.200000       14.763920000000       4.725600000000       4.725600000000
        55    1   2.400000       19.725800000000       1.754200000000       5.334200000000
        56    1   2.400000       17.842720000000       3.637280000000       0.057280000000
        57    2  -1.200000       18.795000000000       2.685000000000       6.265000000000
        58    2  -1.200000       15.465600000000       6.014400000000       6.716080000000
        59    2  -1.200000       15.465600000000       3.136080000000       2.434400000000
        60    2  -1.200000       18.343920000000       6.014400000000       2.434400000000
        61    1   2.400000       19.654200000000       5.405800000000       1.754200000000
        62    1   2.400000       14.377280000000       3.522720000000       3.637280000000
        63    2  -1.200000       20.585000000000       4.475000000000       2.685000000000
        64    2  -1.200000       16.754400000000       4.023920000000       6.014400000000
        65    2  -1.200000       21.036080000000       1.145600000000       6.014400000000
        66    2  -1.200000       16.754400000000       1.145600000000       3.136080000000
        67    1   2.400000       16.074200000000       5.334200000000       5.405800000000
        68    1   2.400000       17.957280000000       0.057280000000       3.522720000000
        69    2  -1.200000       17.005000000000       6.265000000000       4.475000000000
        70    2  -1.200000       17.456080000000       2.434400000000       1.145600000000
        71    2  -1.200000       20.334400000000       2.434400000000       4.023920000000
        72    2  -1.200000       20.334400000000       6.716080000000       1.145600000000
        73    1   2.400000       23.305800000000       1.825800000000       1.825800000000
        74    1   2.400000       28.582720000000       7.102720000000       7.102720000000
        75    2  -1.200000       22.375000000000       0.895000000000       0.895000000000
        76    2  -1.200000       26.205600000000       4.725600000000       0.443920000000
        77    2  -1.200000       26.205600000000       0.443920000000       4.725600000000
        78    2  -1.200000       21.923920000000       4.725600000000       4.725600000000
        79    1   2.400000       26.885800000000       1.754200000000       5.334200000000
        80    1   2.400000       25.002720000000       3.637280000000       0.057280000000
        81    2  -1.200000       25.955000000000       2.685000000000       6.265000000000
        82    2  -1.200000       22.625600000000       6.014400000000       6.716080000000
        83    2  -1.200000       22.625600000000       3.136080000000       2.434400000000
